Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",2525837,https://open.spotify.com/track/1OmcAT5Y8eg5bUPv9qJT4R
2,1-800-273-8255,Logic,1228145,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
3,"Bodak Yellow","Cardi B",1121112,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
4,"Bank Account","21 Savage",1041563,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
5,"XO TOUR Llif3","Lil Uzi Vert",875754,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
6,"Young Dumb & Broke",Khalid,851596,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
7,"I Fall Apart","Post Malone",841254,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
8,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",817723,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
9,Unforgettable,"French Montana",815010,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
10,"Too Good At Goodbyes - Edit","Sam Smith",800957,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
11,"Jocelyn Flores",XXXTENTACION,796439,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
12,"Sorry Not Sorry","Demi Lovato",788812,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
13,Havana,"Camila Cabello",755595,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
14,Congratulations,"Post Malone",752092,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
15,Silence,Marshmello,721333,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
16,HUMBLE.,"Kendrick Lamar",705424,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
17,"New Rules","Dua Lipa",636693,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
18,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",628441,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
19,"Look What You Made Me Do","Taylor Swift",623781,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
